0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183
0.193
0.203
0.213
0.223
0.233
0.243
0.253
0.263
0.273
0.283
0.293
0.303	256.141
0.313	321.759
0.323	356.463
0.333	367.941
0.343	369.124
0.353	445.411	368.604	584.540
0.363	445.510	368.872	584.264
0.373	445.533	369.617	583.749
0.383	445.513	370.226	583.089
0.393	445.477	370.470	582.547
0.403	445.463	370.487	582.396
0.413	445.499	370.386	582.628
0.423	445.587	370.278	582.928
0.433	445.695	370.237	583.128
0.443	445.767	370.259	583.306
0.453	445.776	370.311	583.622
0.463	445.730	370.376	584.104
0.473	445.655	370.440	584.490
0.483	445.577	370.487	584.616
7.123	147.140	442.384	295.403	739.312
7.133	147.081	442.392	295.363	742.473
7.143	147.032	442.395	295.287	745.452
7.153	147.001	442.398	295.177	747.244
7.163	147.000	442.401	295.082	747.483
7.173	147.053	442.406	295.069	746.440
7.183	147.162	442.406	295.151	744.457
7.193	147.296	442.399	295.305	741.684
7.203	147.434	442.384	295.495	738.911
7.213	147.573	442.358	295.690	736.663
7.223	147.699	442.317	295.856	734.661
7.233	147.795	442.266	295.966	732.815
7.243	147.858	442.225	296.036	731.575
7.253	147.911	442.206	296.124	731.191
7.263	147.956	442.222	296.236	731.611
7.273	147.999	442.269	296.317	732.743
7.283	148.036	442.340	296.341	734.604
7.293	148.063	442.430	296.323	737.098
7.303	148.074	442.531	296.284	740.039
7.313	148.063	442.644	296.239	743.262
7.323	148.030	442.755	296.186	746.361
7.333	147.955	442.850	296.111	748.529
7.343	147.844	442.930	295.992	749.275
7.353	147.713	442.997	295.807	748.619
7.363	147.588	443.041	295.577	746.622
7.373	147.488	443.049	295.328	743.489
7.383	147.414	443.019	295.077	740.032
7.393	147.338	442.956	294.820	736.797
7.403	147.241	442.862	294.556	734.003
7.413	147.139	442.758	294.314	732.070
7.423	147.059	442.692	294.152	731.361
7.433	147.029	442.698	294.129	731.587
7.443	147.059	442.793	294.262	732.480
7.453	147.145	442.977	294.517	733.852
7.463	147.287	443.214	294.793	735.573
7.473	147.481	443.491	295.015	737.715
7.483	147.685	443.816	295.159	740.289
7.493	147.866	444.196	295.229	742.924
7.503	148.025	444.618	295.231	745.077
7.513	148.150	445.010	295.156	746.396
7.523	148.239	445.473	295.012	746.757
7.533	148.281	445.713	294.841	746.392
7.543	148.278	294.713	745.305
7.553	148.221	294.712	743.264
7.563	148.111	294.883	740.399
7.573	147.978	295.209	737.352
7.583	147.846	295.611	734.631
7.593	147.730	296.035	732.809
7.603	147.640	296.472	732.247
7.613	147.595	296.928	732.304
7.623	147.608	297.408	732.421
7.633	147.666	297.889	732.414
7.643	147.745	298.307	732.684
7.653	147.824	298.626	733.998
7.663	147.892	298.875	736.542
7.673	147.947	299.076	739.515
7.683	147.992	299.207	742.098
7.693	148.023	299.205	743.994
7.703	148.032	299.029	745.000
7.713	148.025	298.725	745.293
7.723	148.020	298.422	745.252
7.733	148.024	298.216	744.716
7.743	148.041	298.155	743.293
7.753	148.077	298.256	741.370
7.763	148.128	298.576	739.523
7.773	148.169	299.098	737.895
7.783	148.179	299.767	736.247
7.793	148.159	300.444	734.634
7.803	148.111	301.031	733.577
7.813	148.055	301.496	733.427
7.823	148.022	301.891	733.986
7.833	148.027	302.276	734.881
7.843	148.074	302.672	736.288
7.853	148.167	303.083	738.472
7.863	148.299	303.457	741.157
7.873	148.432	303.697	743.813
7.883	148.534	303.750	745.848
7.893	148.611	303.676	746.571
7.903	148.663	746.019
7.913	148.663	744.408
7.923	148.645	742.116
7.933	148.678	739.603
7.943	148.810	737.268
7.953	149.025	735.277
7.963	149.177	733.694
7.973	149.100	732.697
7.983	148.876	732.380
7.993	732.712
8.003	733.635
8.013	735.061
8.023	736.753
8.033	738.429
8.043	739.833
8.053	740.628
8.063	740.613
8.073	739.626
8.083	737.881
8.093
8.103
8.113
8.123
8.133
8.143
8.153
8.163
8.173
8.183
8.193
8.203
8.213
8.223
8.233
8.243
8.253
8.263
8.273
8.283
8.293
8.303
8.313
8.323
8.333
8.343
8.353
8.363
8.373
8.383
8.393
8.403
8.413
8.423
8.433
8.443
8.453
8.463
8.473
8.483
8.493
8.503
8.513
8.523
8.533
8.543
8.553
8.563
8.573
8.583
8.593
8.603
8.613	744.342
8.623	745.087
8.633	745.148
8.643	745.230
8.653	745.515
8.663	745.615
8.673	269.551	745.753
8.683	271.943	745.952
8.693	237.327	274.273	745.906
8.703	238.505	276.188	745.735
8.713	238.983	277.464	745.681
8.723	239.003	278.247	745.545
8.733	238.691	278.780	745.126
8.743	238.108	279.002	744.432
8.753	237.409	554.368	278.807	743.827
8.763	236.718	555.509	278.442	743.647
8.773	236.157	556.502	278.186	743.527
8.783	235.753	557.247	278.108	743.121
8.793	235.507	557.804	278.214	742.671
8.803	235.374	558.228	278.493	742.521
8.813	235.294	558.461	278.837	742.503
8.823	235.250	558.481	279.130	742.588
8.833	235.252	558.324	279.318	743.086
8.843	235.290	558.105	279.390	743.979
8.853	235.338	557.920	279.408	744.917
8.863	235.392	557.825	279.403	745.691
8.873	235.452	557.826	279.347	746.335
8.883	235.492	557.894	279.217	746.862
8.893	235.482	557.989	279.042	747.079
8.903	235.397	558.083	278.906	746.759
8.913	235.255	558.149	278.924	745.916
8.923	235.121	558.171	279.206	744.649
8.933	235.070	558.156	279.654	743.053
8.943	235.137	558.120	279.985	741.248
8.953	235.340	558.067	280.040	739.409
8.963	235.640	558.004	279.936	737.722
8.973	235.920	557.950	279.775	736.340
8.983	236.047	557.916	279.633	735.271
8.993	235.967	557.905	279.518	734.647
9.003	235.780	557.922	279.367	734.676
9.013	235.586	557.980	279.132	735.545
9.023	235.464	558.081	278.883	737.240
9.033	235.433	558.192	278.730	739.402
9.043	235.463	558.279	278.727	741.447
9.053	235.494	558.337	278.807	742.905
9.063	235.496	558.378	278.815	743.627
9.073	235.445	558.405	278.705	743.720
9.083	235.331	558.397	278.562	743.416
9.093	235.181	558.348	278.435	742.956
9.103	235.082	558.273	278.323	742.392
9.113	235.071	558.205	278.280	741.661
9.123	235.080	558.177	278.414	740.688
9.133	235.039	558.200	278.768	739.539
9.143	234.966	558.265	279.247	738.409
9.153	234.928	558.364	279.612	737.609
9.163	234.948	558.510	279.736	737.432
9.173	235.000	558.758	279.708	737.980
9.183	235.009	559.215	279.652	739.022
9.193	234.919	560.107	279.696	740.164
9.203	234.766	561.465	280.159	740.825
9.213	234.812	562.692	281.676	740.295
9.223	235.519	561.766	284.814	738.267
9.233	237.650	555.734	289.903	736.050
9.243	241.694	542.184	296.035	735.776
9.253	247.165	523.562	300.927	738.020
9.263	252.734	507.463	302.514	741.111
9.273	255.343	498.276	301.200	742.681
9.283	254.665	495.534	298.682	742.293
9.293	252.671	496.216	296.848	740.645
9.303	251.015	497.778	296.095	738.245
9.313	250.314	499.001	296.136	735.563
9.323	250.304	499.674	296.467	733.308
9.333	250.266	500.071	296.742	732.249
9.343	249.962	500.384	296.861	732.363
9.353	249.565	500.629	296.833	733.112
9.363	249.247	500.779	296.728	733.968
9.373	249.004	500.823	296.577	734.797
9.383	248.773	500.789	296.409	735.697
9.393	248.535	500.706	296.242	736.588
9.403	248.306	500.599	296.086	737.461
9.413	248.086	500.494	295.942	738.547
9.423	247.879	500.409	295.821	739.970
9.433	247.701	500.348	295.741	741.447
9.443	247.556	500.313	295.721	742.097
9.453	247.447	500.299	295.777	741.521
9.463	247.380	500.283	295.916	739.883
9.473	247.353	500.234	296.059	737.741
9.483	247.338	500.140	296.101	735.823
9.493	247.297	500.022	296.010	734.502
9.503	247.229	499.912	295.829	733.827
9.513	247.152	499.839	295.667	733.586
9.523	247.076	499.802	295.622	733.459
9.533	247.023	499.793	295.743	733.314
9.543	247.021	499.807	295.988	733.138
9.553	247.078	499.836	296.233	733.058
9.563	247.177	499.873	296.397	733.259
9.573	247.303	499.911	296.453	733.814
9.583	247.426	499.954	296.403	734.640
9.593	247.516	499.995	296.286	735.843
9.603	247.553	500.019	296.135	737.423
9.613	247.550	500.020	296.016	739.131
9.623	247.541	500.005	296.015	740.902
9.633	247.547	499.977	296.096	742.530
9.643	247.571	499.934	296.166	743.433
9.653	247.604	499.885	296.141	743.123
9.663	247.641	499.847	295.973	741.740
9.673	247.680	499.834	295.688	739.574
9.683	247.716	499.850	295.329	737.041
9.693	247.742	499.880	294.975	734.763
9.703	247.758	499.904	294.700	733.323
9.713	247.765	499.914	294.565	732.599
9.723	247.751	499.919	294.600	731.943
9.733	247.691	499.927	294.768	731.054
9.743	247.586	499.938	295.002	730.202
9.753	247.456	499.948	295.256	729.968
9.763	247.358	499.966	295.511	730.827
9.773	247.349	499.996	295.746	732.423
9.783	247.410	500.022	295.936	734.394
9.793	247.530	500.037	296.063	736.725
9.803	247.672	500.054	296.097	739.292
9.813	247.797	500.089	296.058	741.739
9.823	247.910	500.144	295.988	743.820
9.833	248.015	500.213	295.930	745.229
9.843	248.091	500.293	295.942	745.633
9.853	248.122	500.369	296.077	745.020
9.863	248.104	500.416	296.327	743.695
9.873	248.050	500.415	296.576	742.131
9.883	247.993	500.375	296.712	740.705
9.893	247.972	500.312	296.693	739.459
9.903	248.023	500.235	296.517	738.240
9.913	248.161	500.154	296.191	737.095
9.923	248.372	500.074	295.769	736.130
9.933	248.621	499.998	295.339	735.275
9.943	248.859	499.924	295.000	734.843
9.953	249.047	499.854	294.787	735.265
9.963	249.156	499.769	294.697	736.339
9.973	249.168	499.658	294.716	737.897
9.983	249.078	499.548	294.807	740.112
9.993	248.911	499.478	294.924	742.798
10.003	248.720	499.465	295.036	745.469
10.013	248.539	499.471	295.122	747.436
10.023	248.378	499.462	295.164	748.335
10.033	248.241	499.440	295.150	748.532
10.043	248.115	499.409	295.106	748.095
10.053	247.950	499.366	295.089	746.758
10.063	247.681	499.319	295.148	744.936
10.073	247.284	499.273	295.309	743.035
10.083	246.775	499.222	295.575	741.247
10.093	246.201	499.174	295.904	739.474
10.103	245.650	499.153	296.183	737.722
10.113	245.229	499.160	296.295	736.235
10.123	245.019	499.181	296.194	735.187
10.133	245.023	499.203	295.909	734.547
10.143	245.194	499.216	295.544	734.448
10.153	245.477	499.211	295.189	735.144
10.163	245.861	499.173	294.923	736.814
10.173	246.287	499.118	294.765	739.048
10.183	246.693	499.082	294.681	741.546
10.193	247.057	499.093	294.664	743.880
10.203	247.394	499.164	294.710	745.361
10.213	247.711	499.279	294.779	745.718
10.223	247.992	499.413	294.817	745.258
10.233	248.213	499.564	294.790	744.465
10.243	248.336	499.725	294.719	743.390
10.253	248.308	499.876	294.615	741.808
10.263	248.089	500.021	294.493	739.711
10.273	247.654	500.199	294.414	737.271
10.283	247.053	500.473	294.438	734.693
10.293	246.396	500.881	294.598	732.289
10.303	245.795	501.336	294.880	730.736
10.313	245.319	501.698	295.253	730.579
10.323	245.033	501.920	295.621	731.711
10.333	244.970	502.013	295.896	734.119
10.343	245.098	501.926	296.105	737.146
10.353	245.399	501.361	296.465	738.813
10.363	245.917	500.421	297.263	739.495
10.373	246.691	499.527	298.602	740.871
10.383	247.732	498.993	299.930	742.463
10.393	248.871	498.820	300.035	743.493
10.403	249.503	498.931	298.341	743.633
10.413	248.101	499.102	295.709	742.885
10.423	242.664	499.200	293.706	741.548
10.433	233.367	499.319	292.996	739.984
10.443	226.740	499.464	293.217	738.383
10.453	223.610	499.598	293.964	736.878
10.463	222.952	499.684	294.871	735.513
10.473	223.187	499.694	295.718	734.302
10.483	223.511	499.630	296.341	733.422
10.493	223.481	499.515	296.651	733.109
10.503	223.015	499.380	296.701	733.339
10.513	222.330	499.246	296.548	734.081
10.523	221.826	499.153	296.244	735.356
10.533	221.788	499.132	295.862	737.032
10.543	222.100	499.183	295.491	738.723
10.553	222.426	499.286	295.219	740.073
10.563	222.575	499.402	295.127	740.821
10.573	222.568	499.487	295.188	740.969
10.583	222.479	499.536	295.317	740.479
10.593	222.356	499.566	295.411	739.341
10.603	222.250	499.570	295.406	737.843
10.613	222.181	499.529	295.309	736.192
10.623	222.140	499.446	295.146	734.405
10.633	222.115	499.334	294.962	732.656
10.643	222.111	499.223	294.836	731.374
10.653	222.128	499.134	294.845	730.772
10.663	222.151	499.063	295.017	730.828
10.673	222.158	499.001	295.288	731.337
10.683	222.137	498.939	295.564	732.080
10.693	222.117	498.875	295.783	732.919
10.703	222.121	498.813	295.917	733.727
10.713	222.134	498.763	295.979	734.343
10.723	222.144	498.739	296.008	734.701
10.733	222.151	498.747	296.039	734.876
10.743	222.157	498.787	296.049	735.022
10.753	222.165	498.844	296.018	735.153
10.763	222.170	498.894	295.972	735.238
10.773	222.180	498.922	295.964	735.245
10.783	222.196	498.932	296.044	735.216
10.793	222.201	498.938	296.184	735.282
10.803	222.192	498.940	296.318	735.502
10.813	222.179	498.941	296.390	735.844
10.823	222.165	498.949	296.388	736.222
10.833	222.160	498.969	296.352	736.609
10.843	222.170	499.012	296.319	736.980
10.853	222.194	499.076	296.319	737.272
10.863	222.212	499.152	296.351	737.421
10.873	222.199	499.232	296.376	737.394
10.883	222.156	499.332	296.376	737.152
10.893	222.095	499.513	296.400	736.672
10.903	222.059	499.856	296.594	735.640
10.913	222.170	500.360	297.165	733.426
10.923	222.588	500.897	298.245	729.026
10.933	223.549	501.343	299.401	722.308
10.943	224.688	501.573	299.647	713.905
10.953	225.261	501.416	298.332	703.194
10.963	224.421	500.769	296.274	686.971
10.973	221.103	499.674	294.789	667.305
10.983	216.626	498.506	294.272	654.521
10.993	212.540	497.769	294.501	650.532
11.003	210.117	497.576	294.967	650.874
11.013	208.980	497.724	295.359	652.329
11.023	208.703	497.860	295.544	653.435
11.033	208.907	497.892	295.466	653.933
11.043	209.212	497.931	295.179	654.214
11.053	209.368	497.986	294.767	654.575
11.063	209.355	498.012	294.350	655.168
11.073	209.226	497.979	294.063	655.976
11.083	209.042	497.885	293.987	656.842
11.093	208.836	497.744	294.120	657.577
11.103	208.608	497.587	294.397	658.082
11.113	208.365	497.448	294.755	658.233
11.123	208.135	497.350	295.094	657.904
11.133	207.934	497.304	295.317	657.128
11.143	207.756	497.308	295.397	656.083
11.153	207.604	497.347	295.341	654.891
11.163	207.475	497.393	295.215	653.657
11.173	207.355	497.431	295.061	652.487
11.183	207.244	497.465	294.917	651.541
11.193	207.167	497.489	294.815	651.108
11.203	207.133	497.508	294.795	651.286
11.213	207.135	497.522	294.903	651.956
11.223	207.151	497.530	295.093	652.991
11.233	207.186	497.531	295.310	654.360
11.243	207.251	497.523	295.486	655.965
11.253	207.352	497.511	295.533	657.650
11.263	207.506	497.488	295.428	659.373
11.273	207.710	497.451	295.223	661.068
11.283	207.937	497.409	294.997	662.433
11.293	208.141	497.376	294.815	663.077
11.303	208.289	497.362	294.683	662.799
11.313	208.380	497.373	294.576	661.748
11.323	208.411	497.408	294.483	660.145
11.333	208.373	497.462	294.415	658.283
11.343	208.282	497.527	294.371	656.546
11.353	208.161	497.580	294.339	655.311
11.363	208.024	497.607	294.280	654.575
11.373	207.890	497.603	294.176	654.121
11.383	207.777	497.577	294.066	653.844
11.393	207.713	497.537	294.015	653.852
11.403	207.711	497.493	294.044	654.324
11.413	207.756	497.463	294.171	655.330
11.423	207.812	497.479	294.396	656.740
11.433	207.889	497.584	294.687	658.376
11.443	208.021	497.851	294.998	660.143
11.453	208.216	498.313	295.389	661.895
11.463	208.473	498.950	296.071	663.324
11.473	208.689	499.759	297.381	664.128
11.483	208.700	500.749	299.398	663.980
11.493	208.677	501.544	301.362	662.746
11.503	209.505	500.989	301.684	660.686
11.513	212.291	496.963	298.230	658.302
11.523	216.360	486.838	289.975	656.107
11.533	219.699	470.084	281.574	654.506
11.543	222.198	453.966	277.104	653.403
11.553	223.501	444.048	275.901	652.646
11.563	223.775	440.221	276.217	652.240
11.573	223.554	439.925	276.879	652.325
11.583	223.140	440.585	277.518	653.085
11.593	222.629	441.020	278.085	654.476
11.603	222.092	441.093	278.567	656.232
11.613	221.639	441.078	278.808	658.239
11.623	221.442	441.167	278.618	660.391
11.633	221.525	441.372	278.097	662.408
11.643	221.749	441.601	277.562	663.677
11.653	221.956	441.791	277.219	663.719
11.663	222.065	441.904	277.071	662.484
11.673	222.087	441.938	277.051	660.373
11.683	222.056	441.913	277.081	657.823
11.693	222.004	441.855	277.132	655.436
11.703	221.956	441.791	277.189	653.726
11.713	221.916	441.748	277.256	652.656
11.723	221.880	441.733	277.335	652.007
11.733	221.843	441.748	277.420	651.797
11.743	221.792	441.797	277.500	652.146
11.753	221.711	441.875	277.579	653.102
11.763	221.594	441.964	277.657	654.483
11.773	221.448	442.049	277.745	656.140
11.783	221.312	442.119	277.842	657.985
11.793	221.200	442.177	277.931	659.987
11.803	221.105	442.229	278.022	661.978
11.813	221.015	442.285	278.120	663.455
11.823	220.952	442.348	278.192	663.752
11.833	220.931	442.416	278.203	662.704
11.843	220.945	442.483	278.126	660.557
11.853	220.968	442.537	277.971	657.928
11.863	220.995	442.571	277.832	655.515
11.873	221.014	442.581	277.851	653.622
11.883	221.009	442.569	278.068	652.332
11.893	220.980	442.546	278.337	651.693
11.903	220.931	442.529	278.542	651.679
11.913	220.879	442.530	278.755	652.241
11.923	220.844	442.550	279.053	653.242
11.933	220.845	442.582	279.288	654.445
11.943	220.910	442.621	279.379	655.675
11.953	221.045	442.669	279.428	656.818
11.963	221.209	442.724	279.486	657.792
11.973	221.335	442.788	279.542	658.534
11.983	221.370	442.865	279.672	658.986
11.993	221.281	442.984	280.139	659.119
12.003	221.085	443.189	281.585	658.976
12.013	220.918	443.470	284.505	658.667
12.023	221.055	443.824	289.186	658.224
12.033	221.878	444.171	294.780	657.516
12.043	223.647	444.307	299.347	656.417
12.053	225.755	444.350	301.187	655.446
12.063	226.469	444.480	300.439	656.723
12.073	222.783	444.470	298.549	664.809
12.083	213.918	444.045	297.007	681.449
12.093	203.286	443.173	296.351	701.076
12.103	193.129	442.239	296.385	715.612
12.113	188.180	441.700	296.701	723.955
12.123	186.307	441.698	297.027	728.393
12.133	185.848	441.961	297.260	730.825
12.143	185.843	442.116	297.384	732.630
12.153	185.923	442.075	297.430	734.465
12.163	185.958	441.956	297.402	736.407
12.173	185.934	441.904	297.318	738.230
12.183	185.873	441.971	297.228	739.723
12.193	185.792	442.091	297.184	740.892
12.203	185.709	442.202	297.206	741.717
12.213	185.631	442.260	297.278	742.224
12.223	185.563	442.251	297.378	742.530
12.233	185.506	442.200	297.484	742.677
12.243	185.463	442.137	297.585	742.729
12.253	185.435	442.092	297.680	742.822
12.263	185.422	442.083	297.765	742.877
12.273	185.429	442.119	297.834	742.761
12.283	185.453	442.190	297.879	742.492
12.293	185.480	442.280	297.899	742.194
12.303	185.494	442.375	297.931	741.967
12.313	185.479	442.469	298.027	741.789
12.323	185.435	442.555	298.199	741.575
12.333	185.380	442.622	298.394	741.376
12.343	185.336	442.669	298.557	741.326
12.353	185.306	442.697	298.675	741.477
12.363	185.294	442.705	298.760	741.745
12.373	185.295	442.701	298.793	741.989
12.383	185.293	442.689	298.755	742.181
12.393	185.279	442.671	298.653	742.323
12.403	185.254	442.649	298.522	742.431
12.413	185.229	442.631	298.385	742.558
12.423	185.217	442.621	298.242	742.735
12.433	185.214	442.627	298.117	742.951
12.443	185.209	442.647	298.074	743.134
12.453	185.186	442.678	298.154	743.220
12.463	185.142	442.718	298.328	743.198
12.473	185.099	442.769	298.509	743.070
12.483	185.082	442.828	298.626	742.822
12.493	185.099	442.888	298.669	742.436
12.503	185.132	442.948	298.662	741.945
12.513	185.151	443.022	298.630	741.490
12.523	185.127	443.126	298.577	741.253
12.533	185.037	443.274	298.507	741.317
12.543	184.857	443.483	298.442	741.651
12.553	184.609	443.762	298.416	742.130
12.563	184.377	444.133	298.456	742.537
12.573	184.380	444.559	298.580	742.490
12.583	185.011	444.866	298.808	741.484
12.593	186.483	445.051	299.126	739.516
12.603	188.591	445.278	299.491	737.314
12.613	188.260	445.317	299.879	737.745
12.623	182.387	444.674	300.310	745.097
12.633	170.428	443.420	300.908	755.817
12.643	158.527	442.152	302.128	764.432
12.653	146.172	441.515	305.021	768.903
12.663	139.819	441.579	311.795	770.940
12.673	137.980	441.890	320.107	772.005
12.683	137.881	441.996	326.953	772.901
12.693	138.462	441.831	330.363	773.788
12.703	139.070	441.631	331.622	774.491
12.713	139.392	441.585	331.895	774.779
12.723	139.452	441.733	332.068	774.580
12.733	139.342	441.956	332.340	774.408
12.743	139.165	442.151	332.593	774.764
12.753	138.969	442.264	332.656	775.617
12.763	138.800	442.278	332.361	776.497
12.773	138.663	442.222	331.693	777.008
12.783	138.554	442.127	330.733	776.938
12.793	138.474	442.020	329.644	776.221
12.803	138.410	441.929	328.664	775.256
12.813	138.361	441.871	327.929	774.555
12.823	138.335	441.855	327.455	774.310
12.833	138.330	441.888	327.223	774.490
12.843	138.337	441.962	327.182	774.840
12.853	138.355	442.056	327.275	775.060
12.863	138.396	442.147	327.470	774.950
12.873	138.490	442.219	327.743	774.528
12.883	138.614	442.277	328.050	774.016
12.893	138.765	442.331	328.336	773.621
12.903	138.959	442.389	328.523	773.478
12.913	139.211	442.459	328.552	773.538
12.923	139.502	442.542	328.456	773.659
12.933	139.766	442.625	328.321	773.703
12.943	139.954	442.698	328.254	773.608
12.953	140.076	442.763	328.309	773.494
12.963	140.142	442.821	328.460	773.448
12.973	140.136	442.873	328.642	773.424
12.983	140.058	442.919	328.723	773.305
12.993	139.926	442.968	328.589	773.088
13.003	139.763	443.023	328.209	772.896
13.013	139.574	443.082	327.618	772.910
13.023	139.337	443.142	326.936	773.131
13.033	139.083	443.198	326.349	773.455
13.043	138.855	443.255	325.997	773.752
13.053	138.675	443.320	325.861	773.890
13.063	138.533	443.394	325.787	773.816
13.073	138.419	443.478	325.605	773.455
13.083	138.372	443.567	325.169	772.675
13.093	138.404	443.671	324.373	771.397
13.103	138.556	443.822	323.124	769.652
13.113	138.846	444.082	321.412	767.524
13.123	139.230	444.530	319.220	765.270
13.133	139.678	445.171	316.499	763.326
13.143	140.108	445.825	312.071	761.622
13.153	140.511	445.980	301.088	759.083
13.163	140.809	444.539	278.900	753.469
13.173	140.730	440.181	251.104	745.298
13.183	139.787	432.868	228.361	739.513
13.193	137.810	427.915	219.056	738.202
13.203	135.546	218.447	738.915
13.213	134.369	220.246	739.469
13.223	135.970	221.937	739.386
13.233	141.011	222.879	739.127
13.243	145.447	223.146	739.164
13.253	148.056	223.120	739.528
13.263	148.965	590.067	222.997	740.247
13.273	148.988	589.529	222.883	741.224
13.283	148.674	589.319	222.850	742.246
13.293	148.327	589.559	222.880	743.075
13.303	148.037	590.024	222.923	743.587
13.313	147.805	590.378	222.946	743.803
13.323	147.620	590.530	222.958	743.619
13.333	147.481	590.508	222.966	743.071
13.343	147.406	590.384	222.932	742.266
13.353	147.389	590.232	222.831	741.218
13.363	147.401	590.104	222.703	740.023
13.373	147.425	590.034	222.600	738.774
13.383	147.459	590.015	222.545	737.646
13.393	147.504	590.007	222.534	736.725
13.403	147.543	589.959	222.554	735.903
13.413	147.566	589.825	222.590	735.280
13.423	147.583	589.579	222.652	735.058
13.433	147.598	589.240	222.756	735.241
13.443	147.592	588.862	222.850	735.883
13.453	147.557	588.527	222.892	737.034
13.463	147.501	588.290	222.900	738.702
13.473	147.438	588.170	222.899	740.635
13.483	147.373	588.182	222.896	742.531
13.493	147.322	588.312	222.891	744.049
13.503	147.286	588.530	222.874	744.952
13.513	147.268	588.773	222.852	745.133
13.523	147.263	588.958	222.844	744.666
13.533	147.253	589.032	222.862	743.690
13.543	147.245	588.979	222.914	742.267
13.553	147.250	588.807	223.009	740.519
13.563	147.252	588.586	223.132	738.854
13.573	147.237	588.382	223.243	737.566
13.583	147.207	588.218	223.311	736.709
13.593	147.164	588.096	223.329	736.125
13.603	147.106	588.011	223.309	735.421
13.613	147.058	587.954	223.263	734.557
13.623	147.049	587.912	223.213	733.898
13.633	147.073	587.882	223.189	733.656
13.643	147.106	587.873	223.211	733.969
13.653	147.144	587.872	223.276	735.004
13.663	147.183	587.839	223.395	736.785
13.673	147.208	587.748	223.574	738.754
13.683	147.231	587.673	223.728	740.490
13.693	147.294	587.910	223.677	741.631
13.703	147.447	589.051	223.277	741.890
13.713	147.699	591.659	222.491	741.082
13.723	147.821	595.108	221.842	739.376
13.733	147.169	595.239	223.089	737.300
13.743	144.466	581.750	228.665	735.290
13.753	138.076	536.453	240.356	733.478
13.763	131.194	448.531	262.747	731.845
13.773	130.775	350.202	282.071	730.406
13.783	146.897	284.179	294.413	729.360
13.793	167.637	282.987	299.586	728.984
13.803	181.653	328.997	300.856	729.454
13.813	188.200	393.519	300.481	730.641
13.823	189.330	431.962	299.796	732.276
13.833	188.474	446.607	299.211	734.086
13.843	187.440	448.452	298.760	736.020
13.853	186.820	446.259	298.413	738.190
13.863	186.590	443.980	298.196	740.284
13.873	186.533	442.790	298.135	741.730
13.883	186.493	442.402	298.233	742.219
13.893	186.428	442.370	298.406	741.709
13.903	186.323	442.423	298.560	740.235
13.913	186.187	442.454	298.634	737.910
13.923	186.050	442.472	298.610	735.041
13.933	185.938	442.503	298.529	732.349
13.943	185.861	442.569	298.441	730.579
13.953	185.773	442.667	298.372	730.039
13.963	185.636	442.777	298.314	730.516
13.973	185.461	442.876	298.265	731.713
13.983	185.296	442.950	298.230	733.314
13.993	185.179	442.999	298.219	735.181
14.003	185.132	443.021	298.239	737.388
14.013	185.158	443.014	298.286	739.804
14.023	185.241	442.988	298.321	741.785
14.033	185.386	442.960	298.293	742.926
14.043	185.603	442.944	298.185	742.967
14.053	185.857	442.941	298.022	741.752
14.063	186.101	442.936	297.852	739.611
14.073	186.292	442.925	297.710	737.154
14.083	186.421	442.909	297.604	734.682
14.093	186.502	442.898	297.520	732.265
14.103	186.557	442.886	297.432	730.400
14.113	186.588	442.862	297.339	729.485
14.123	186.587	442.827	297.259	729.527
14.133	186.557	442.788	297.205	730.224
14.143	186.498	442.752	297.187	731.196
14.153	186.407	442.722	297.221	732.155
14.163	186.293	442.710	297.304	732.932
14.173	186.171	442.721	297.399	733.479
14.183	186.042	442.751	297.458	733.770
14.193	185.900	442.792	297.441	733.805
14.203	185.761	442.840	297.342	733.658
14.213	185.640	442.897	297.213	733.485
14.223	185.539	442.968	297.090	733.399
14.233	185.500	443.055	296.985	733.441
14.243	185.555	443.175	296.899	733.529
14.253	185.726	443.356	296.849	733.559
14.263	185.968	443.617	296.877	733.326
14.273	186.171	443.984	297.016	732.357
14.283	186.279	444.402	297.308	730.117
14.293	186.353	444.733	297.840	725.785
14.303	186.607	444.902	298.806	718.227
14.313	187.156	445.094	300.294	706.119
14.323	187.883	445.215	301.925	688.849
14.333	188.511	444.997	302.714	670.164
14.343	188.964	444.343	301.213	658.934
14.353	190.958	443.447	295.742	654.939
14.363	197.337	442.652	287.534	654.682
14.373	208.011	442.405	279.478	655.689
14.383	219.883	442.779	276.426	656.751
14.393	225.528	443.347	275.874	657.607
14.403	226.883	443.694	276.438	658.248
14.413	226.231	443.650	277.241	658.705
14.423	225.164	443.386	277.952	659.081
14.433	224.382	443.091	278.494	659.524
14.443	223.871	442.892	278.765	660.095
14.453	223.355	442.818	278.529	660.719
14.463	222.654	442.810	277.894	661.111
14.473	221.882	442.823	277.225	660.974
14.483	221.447	442.832	276.693	660.343
14.493	221.542	442.832	276.311	659.368
14.503	221.906	442.826	276.115	658.138
14.513	222.231	442.821	276.129	656.898
14.523	222.383	442.822	276.298	656.274
14.533	222.396	442.829	276.472	656.253
14.543	222.328	442.841	276.540	656.350
14.553	222.241	442.856	276.471	656.332
14.563	222.181	442.872	276.255	656.251
14.573	222.153	442.887	275.965	656.384
