0.023
0.033
0.043
0.053
0.063
0.073	388.042
0.083	389.465
0.093	390.618
0.103	391.316
0.113	391.651
0.123	391.755
0.133	391.650
0.143	298.065	240.860	391.451
0.153	298.117	241.895	391.302
0.163	297.895	242.841	391.243
0.173	297.432	243.782	391.224
0.183	296.941	244.745	391.285
0.193	296.676	245.689	391.436
0.203	296.729	246.493	391.613
0.213	297.015	247.053	391.726
0.223	297.325	247.383	391.743
0.233	297.469	247.572	391.712
0.243	297.403	247.769	391.687
0.253	297.176	248.067	391.696
7.283	137.033	354.656	220.489	493.726
7.293	142.606	353.864	220.067	492.468
7.303	146.492	352.974	220.501	491.845
7.313	148.138	352.377	221.037	491.641
7.323	148.562	352.164	221.430	491.661
7.333	148.596	352.191	221.630	491.774
7.343	148.562	352.258	221.655	491.822
7.353	148.449	352.211	221.540	491.824
7.363	148.219	352.028	221.367	491.905
7.373	147.943	351.756	221.227	492.156
7.383	147.726	351.480	221.173	492.590
7.393	147.588	351.269	221.216	493.115
7.403	147.523	351.162	221.330	493.682
7.413	147.492	351.163	221.479	494.356
7.423	147.484	351.244	221.594	495.225
7.433	147.478	351.358	221.605	496.094
7.443	147.466	351.463	221.469	496.664
7.453	147.438	351.523	221.177	496.759
7.463	147.377	351.517	220.799	496.353
7.473	147.299	351.449	220.441	495.555
7.483	147.215	351.341	220.224	494.543
7.493	147.144	351.212	220.199	493.463
7.503	147.102	351.087	220.308	492.403
7.513	147.091	350.992	220.476	491.468
7.523	147.106	350.957	220.639	490.830
7.533	147.126	351.000	220.767	490.653
7.543	147.133	351.108	220.824	490.980
7.553	147.121	351.243	220.780	491.829
7.563	147.088	351.354	220.636	493.063
7.573	147.040	351.413	220.459	494.447
7.583	146.985	351.418	220.317	495.847
7.593	146.943	351.385	220.231	497.106
7.603	146.925	351.340	220.192	498.104
7.613	146.911	351.307	220.169	498.798
7.623	146.880	351.297	220.152	499.040
7.633	146.836	351.306	220.148	498.807
7.643	146.783	351.325	220.168	498.222
7.653	146.715	351.344	220.183	497.323
7.663	146.634	351.361	220.166	496.069
7.673	146.557	351.377	220.117	494.560
7.683	146.510	351.406	220.057	493.034
7.693	146.511	351.441	220.006	491.730
7.703	146.561	351.463	219.978	490.906
7.713	146.636	351.471	219.972	490.715
7.723	146.708	351.475	219.973	491.075
7.733	146.763	351.495	219.980	491.936
7.743	146.797	351.572	220.040	493.192
7.753	146.815	351.745	220.243	494.607
7.763	146.836	352.011	220.724	496.016
7.773	146.874	352.324	221.643	497.284
7.783	146.938	352.546	223.065	498.249
7.793	146.982	352.505	224.693	498.892
7.803	146.943	352.009	225.875	499.136
7.813	146.794	350.658	225.771	498.964
7.823	146.614	348.092	223.638	498.351
7.833	146.665	344.084	219.833	497.161
7.843	147.474	339.275	216.263	495.378
7.853	149.590	335.390	213.188	493.345
7.863	153.867	333.443	211.377	491.636
7.873	159.457	332.723	210.211	490.623
7.883	164.485	332.441	209.713	490.373
7.893	167.181	332.105	209.635	490.755
7.903	168.123	331.655	209.652	491.564
7.913	168.133	331.210	209.656	492.656
7.923	167.809	330.828	209.628	493.834
7.933	167.442	330.576	209.565	494.933
7.943	167.157	330.477	209.465	495.948
7.953	166.928	330.486	209.336	496.846
7.963	166.696	330.551	209.170	497.350
7.973	166.436	330.621	208.989	497.213
7.983	166.156	330.660	208.841	496.292
7.993	165.868	330.675	208.747	494.715
8.003	165.596	330.663	208.725	492.934
8.013	165.387	330.636	208.760	491.491
8.023	165.262	330.614	208.818	490.593
8.033	165.212	330.617	208.866	490.102
8.043	165.186	330.675	208.878	489.781
8.053	165.154	330.811	208.835	489.632
8.063	165.121	331.073	208.766	489.903
8.073	165.097	331.650	208.698	490.902
8.083	165.086	332.511	208.648	492.380
8.093	165.104	333.174	208.640	493.943
8.103	165.158	332.227	208.679	495.281
8.113	165.246	327.086	208.741	496.309
8.123	165.354	317.530	208.802	497.104
8.133	165.466	308.522	208.851	497.640
8.143	165.555	302.748	208.867	497.672
8.153	165.593	299.892	208.837	497.243
8.163	165.573	298.427	208.757	496.714
8.173	165.507	297.335	208.650	496.376
8.183	165.427	296.278	208.569	496.312
8.193	165.349	295.405	208.552	496.378
8.203	165.257	294.905	208.611	496.535
8.213	165.138	294.777	208.730	496.808
8.223	165.023	294.828	208.865	497.156
8.233	164.961	294.897	208.978	497.443
8.243	164.961	294.909	209.050	497.542
8.253	165.002	294.845	209.075	497.387
8.263	165.060	294.732	209.043	497.074
8.273	165.131	294.603	208.991	496.727
8.283	165.222	294.492	208.970	496.411
8.293	165.336	294.422	209.005	496.145
8.303	165.457	294.373	209.094	495.932
8.313	165.564	294.332	209.218	495.755
8.323	165.648	294.305	209.359	495.534
8.333	165.719	294.296	209.482	495.158
8.343	165.783	294.299	209.559	494.607
8.353	165.828	294.310	209.632	493.905
8.363	165.831	294.342	209.822	493.035
8.373	165.798	294.407	210.296	491.703
8.383	165.795	294.513	211.179	489.016
8.393	165.977	294.657	212.300	483.076
8.403	166.575	294.804	213.187	471.416
8.413	167.714	294.955	213.671	455.282
8.423	169.189	295.201	213.701	442.385
8.433	170.406	295.778	212.789	436.159
8.443	170.013	296.675	210.936	434.535
8.453	165.832	297.634	209.838	434.622
8.463	155.206	298.149	210.825	434.930
8.473	136.225	296.495	213.443	435.014
8.483	124.005	290.881	216.248	435.014
8.493	114.044	281.525	218.367	435.110
8.503	110.593	272.659	219.405	435.394
8.513	110.085	267.205	219.805	435.884
8.523	110.525	265.205	220.058	436.515
8.533	110.851	264.552	220.374	437.213
8.543	110.923	264.456	220.769	437.941
8.553	110.821	264.595	221.178	438.723
8.563	110.678	264.776	221.504	439.548
8.573	110.562	264.860	221.689	440.312
8.583	110.490	264.810	221.735	440.809
8.593	110.448	264.684	221.665	440.843
8.603	110.424	264.561	221.525	440.298
8.613	110.410	264.509	221.330	439.262
8.623	110.396	264.536	221.093	438.187
8.633	110.377	264.585	220.842	437.428
8.643	110.363	264.611	220.608	437.022
8.653	110.350	264.617	220.421	436.855
8.663	110.331	264.610	220.304	436.958
8.673	110.303	264.558	220.254	437.558
8.683	110.280	264.450	220.235	439.026
8.693	110.276	264.332	220.216	441.789
8.703	110.276	264.268	220.195	445.644
8.713	110.273	264.260	220.196	449.111
8.723	110.274	264.284	220.244	449.505
8.733	110.284	264.322	220.332	447.077
8.743	110.304	264.370	220.439	444.100
8.753	110.323	264.423	220.537	441.625
8.763	110.325	264.451	220.582	439.660
8.773	110.305	264.447	220.536	437.972
8.783	110.281	264.443	220.388	436.465
8.793	110.255	264.464	220.174	435.163
8.803	110.230	264.491	219.955	434.085
8.813	110.225	264.478	219.804	433.316
8.823	110.243	264.428	219.760	432.988
8.833	110.272	264.380	219.803	433.189
8.843	110.289	264.372	219.912	433.855
8.853	110.276	264.397	220.037	434.909
8.863	110.250	264.446	220.139	436.432
8.873	110.233	264.522	220.180	438.519
8.883	110.231	264.611	220.122	440.844
8.893	110.240	264.671	219.997	442.794
8.903	110.269	264.688	219.862	443.841
8.913	110.312	264.661	219.769	443.701
8.923	110.361	264.591	219.754	442.349
8.933	110.403	264.517	219.819	440.028
8.943	110.427	264.478	219.913	437.349
8.953	110.437	264.476	219.962	435.251
8.963	110.459	264.508	219.917	434.139
8.973	110.497	264.566	219.761	433.955
8.983	110.540	264.626	219.554	434.275
8.993	110.571	264.687	219.374	434.567
9.003	110.583	264.757	219.269	434.746
9.013	110.596	264.823	219.290	435.068
9.023	110.616	264.846	219.437	435.745
9.033	110.633	264.828	219.697	436.812
9.043	110.657	264.805	220.012	438.212
9.053	110.698	264.782	220.319	439.727
9.063	110.762	264.749	220.539	440.960
9.073	110.845	264.701	220.610	441.602
9.083	110.930	264.649	220.525	441.444
9.093	111.002	264.595	220.315	440.610
9.103	111.070	264.548	220.080	439.420
9.113	111.126	264.521	219.918	438.247
9.123	111.150	264.534	219.889	437.253
9.133	111.139	264.555	220.033	436.387
9.143	111.109	264.554	220.314	435.806
9.153	111.085	264.547	220.644	435.622
9.163	111.072	264.555	220.940	435.602
9.173	111.053	264.577	221.134	435.679
9.183	110.990	264.607	221.186	435.910
9.193	110.900	264.641	221.104	436.382
9.203	110.799	264.672	220.938	437.137
9.213	110.681	264.674	220.741	438.162
9.223	110.545	264.634	220.556	439.268
9.233	110.392	264.577	220.444	440.257
9.243	110.218	264.548	220.495	441.001
9.253	110.045	264.550	220.713	441.398
9.263	109.914	264.585	221.062	441.268
9.273	109.842	264.667	221.426	440.508
9.283	109.863	264.809	221.695	439.137
9.293	109.960	264.985	221.828	437.550
9.303	110.110	265.154	221.794	436.264
9.313	110.305	265.278	221.637	435.432
9.323	110.542	265.345	221.402	434.986
9.333	110.766	265.348	221.155	434.874
9.343	110.927	265.313	220.982	434.839
9.353	111.029	265.287	220.972	434.894
9.363	111.089	265.283	221.143	435.218
9.373	111.116	265.281	221.407	435.957
9.383	111.105	265.267	221.652	437.020
9.393	111.041	265.232	221.805	438.112
9.403	110.936	265.171	221.840	438.958
9.413	110.807	265.059	221.758	439.479
9.423	110.669	264.887	221.545	439.688
9.433	110.529	264.703	221.243	439.629
9.443	110.390	264.552	220.948	439.393
9.453	110.251	264.439	220.775	439.074
9.463	110.114	264.366	220.821	438.676
9.473	109.979	264.327	221.046	438.133
9.483	109.869	264.311	221.353	437.459
9.493	109.820	264.315	221.631	436.920
9.503	109.849	264.338	221.806	436.554
9.513	109.942	264.429	221.857	436.371
9.523	110.077	264.610	221.785	436.512
9.533	110.247	264.821	221.608	436.986
9.543	110.432	265.001	221.392	437.664
9.553	110.599	265.107	221.217	438.351
9.563	110.722	265.128	221.148	438.849
9.573	110.796	265.091	221.201	439.058
9.583	110.851	265.027	221.292	439.057
9.593	110.897	264.959	221.314	439.002
9.603	110.913	264.930	221.188	438.979
9.613	110.877	264.966	220.877	439.028
9.623	110.809	265.125	220.446	439.125
9.633	110.724	265.446	219.969	439.086
9.643	110.608	265.864	219.528	438.650
9.653	110.462	266.211	219.208	437.872
9.663	110.315	266.371	219.033	436.945
9.673	110.179	266.406	219.019	435.968
9.683	110.057	266.324	219.120	435.330
9.693	109.947	266.191	219.281	435.429
9.703	109.871	266.135	219.447	436.288
9.713	109.853	266.150	219.590	437.612
9.723	109.883	266.171	219.711	438.944
9.733	109.952	266.190	219.810	439.949
9.743	110.046	266.187	219.877	440.684
9.753	110.161	266.198	219.891	441.350
9.763	110.294	266.300	219.854	442.127
9.773	110.435	266.398	219.814	442.916
9.783	110.563	266.417	219.834	443.210
9.793	110.660	266.396	219.971	442.351
9.803	110.725	266.396	220.266	440.469
9.813	110.762	266.390	220.698	438.689
9.823	110.779	266.366	221.250	437.545
9.833	110.773	266.333	221.852	437.137
9.843	110.755	266.272	222.412	437.218
9.853	110.698	266.205	222.843	437.811
9.863	110.602	266.217	223.089	439.098
9.873	110.513	266.390	223.141	441.021
9.883	110.454	266.695	222.952	442.981
9.893	110.418	267.007	222.496	444.327
9.903	110.395	267.242	221.734	444.730
9.913	110.395	267.461	220.804	444.316
9.923	110.430	267.619	219.905	443.464
9.933	110.510	267.616	219.251	442.438
9.943	110.614	267.465	219.033	441.384
9.953	110.704	267.331	219.252	440.357
9.963	110.746	267.311	219.908	439.404
9.973	110.762	267.366	220.796	438.662
9.983	110.786	221.675	438.294
9.993	110.810	222.394	438.198
10.003	110.813	222.916	438.273
10.013	110.816	223.245	438.577
10.023	110.832	223.362	439.216
10.033	110.834	223.291	440.130
10.043	110.841	223.117	441.200
10.053	110.897	223.062	442.289
10.063	110.980	223.290	443.257
10.073	111.047	223.801	443.991
10.083	111.078	224.594	444.377
10.093	111.096	225.475	444.281
10.103	111.122	443.788
10.113	111.156	443.072
10.123	111.217	442.341
10.133	111.350	441.718
10.143	111.611	441.245
10.153	112.071	440.953
10.163	112.798	440.813
10.173	113.649	440.880
10.183	441.405
10.193	442.545
10.203	444.010
10.213	445.003
10.223	444.812
10.233	443.637
10.243	442.355
10.253	441.413
10.263	440.752
10.273	440.103
10.283	439.360
10.293	438.721
10.303	438.440
10.313	438.413
10.323	438.417
10.333	438.405
10.343	438.436
10.353	438.543
10.363	438.674
10.373	438.783
10.383	438.846
10.393	438.868
10.403
10.413
10.423
10.433
10.443
10.453
10.463
10.473
10.483
10.493
10.503
10.513
10.523
10.533
10.543
10.553
10.563
10.573
10.583
10.593
10.603
10.613
10.623
10.633
10.643
10.653
10.663
10.673
10.683
10.693
10.703
10.713
10.723
10.733
10.743
10.753
10.763
10.773
10.783
10.793	221.749
10.803	223.737
10.813	224.326
10.823	224.262
10.833	224.011	254.195
10.843	223.853	314.357	274.684
10.853	223.726	319.263	321.413
10.863	223.499	322.805	400.337
10.873	223.227	325.162	481.191
10.883	223.015	326.624	522.975
10.893	222.924	327.528	536.088
10.903	222.890	328.155	534.791
10.913	222.871	446.875	328.722	529.506
10.923	222.863	445.246	329.231	524.791
10.933	222.881	443.584	329.623	521.963
10.943	222.920	442.649	329.904	520.870
10.953	222.947	442.569	330.096	521.247
10.963	222.950	442.907	330.220	522.637
10.973	222.916	443.270	330.288	524.254
10.983	222.821	443.420	330.332	525.524
10.993	222.633	443.370	330.427	526.187
11.003	222.394	443.246	330.637	526.333
11.013	222.220	443.136	330.959	526.120
11.023	222.173	443.068	331.354	525.636
11.033	222.271	443.049	331.819	524.900
11.043	222.436	443.091	332.368	523.936
11.053	222.594	443.174	332.961	522.845
11.063	222.689	443.290	333.520	521.860
11.073	222.682	443.429	333.979	521.325
11.083	222.590	443.575	334.306	521.464
11.093	222.430	443.714	334.530	522.137
11.103	222.203	443.793	334.691	522.976
11.113	221.922	443.811	334.825	523.634
11.123	221.626	443.814	334.943	524.007
11.133	221.359	443.787	335.032	524.074
11.143	221.179	443.682	335.055	523.828
11.153	221.143	443.530	334.972	523.241
11.163	221.219	443.430	334.793	522.344
11.173	221.356	443.390	334.561	521.280
11.183	221.501	443.343	334.334	520.323
11.193	221.616	443.292	334.112	519.807
11.203	221.646	443.256	333.810	519.977
11.213	221.530	443.279	333.426	520.863
11.223	221.312	443.360	333.092	522.132
11.233	221.092	443.450	332.942	523.323
11.243	220.939	443.521	332.986	524.182
11.253	220.866	443.578	333.135	524.753
11.263	220.869	443.610	333.293	525.119
11.273	220.960	443.614	333.399	525.320
11.283	221.218	443.603	333.428	525.446
11.293	221.849	443.604	333.385	525.891
11.303	223.107	443.634	333.316	527.265
11.313	225.104	443.685	333.296	530.160
11.323	227.317	443.782	333.416	534.488
11.333	227.815	443.914	333.798	538.711
11.343	225.405	444.064	334.552	540.135
11.353	217.557	444.247	335.622	537.431
11.363	201.927	444.548	336.533	533.801
11.373	186.882	445.064	336.182	531.656
11.383	173.568	445.745	334.018	530.833
11.393	168.067	446.099	330.750	530.200
11.403	166.893	444.676	328.110	528.791
11.413	167.306	439.368	327.130	526.444
11.423	167.813	428.324	327.281	523.695
11.433	168.049	415.272	327.960	521.659
11.443	167.999	404.595	328.853	520.828
11.453	167.782	399.520	329.634	520.337
11.463	167.472	397.644	330.104	519.712
11.473	167.122	396.980	330.221	519.262
11.483	166.770	396.642	330.031	519.349
11.493	166.447	396.369	329.712	520.134
11.503	166.161	396.254	329.431	521.783
11.513	165.893	396.265	329.266	524.067
11.523	165.626	396.285	329.203	526.283
11.533	165.384	396.249	329.198	527.821
11.543	165.201	396.172	329.226	528.580
11.553	165.111	396.095	329.294	528.672
11.563	165.104	396.042	329.393	528.297
11.573	165.137	396.011	329.450	527.503
11.583	165.180	396.000	329.426	526.365
11.593	165.262	396.012	329.358	524.947
11.603	165.402	396.026	329.377	523.368
11.613	165.595	396.036	329.679	521.787
11.623	165.817	396.084	330.556	520.392
11.633	166.016	396.283	332.422	519.411
11.643	166.153	396.928	335.351	519.038
11.653	166.221	398.191	338.110	519.300
11.663	166.224	399.991	337.652	520.244
11.673	166.179	401.333	329.905	521.736
11.683	166.092	399.970	316.221	523.488
11.693	165.970	393.460	302.787	525.166
11.703	165.826	381.401	296.646	526.508
11.713	165.687	367.796	295.018	527.360
11.723	165.562	357.499	295.497	527.678
11.733	165.444	352.302	296.481	527.442
11.743	165.325	350.607	297.235	526.658
11.753	165.207	350.529	297.608	525.424
11.763	165.115	351.011	297.657	523.858
11.773	165.059	351.554	297.507	522.084
11.783	165.025	351.925	297.294	520.367
11.793	165.018	352.088	297.102	519.034
11.803	165.048	352.097	296.943	518.361
11.813	165.116	352.040	296.799	518.484
11.823	165.221	351.991	296.663	519.347
11.833	165.345	351.974	296.556	520.679
11.843	165.466	351.988	296.499	522.133
11.853	165.571	352.033	296.485	523.263
11.863	165.691	352.101	296.527	523.826
11.873	165.913	352.155	296.647	524.117
11.883	166.405	352.144	296.868	525.011
11.893	167.290	352.063	297.208	527.567
11.903	168.478	352.091	297.718	531.189
11.913	169.129	352.817	298.521	533.101
11.923	167.316	355.373	299.694	530.983
11.933	161.155	361.137	301.027	527.164
11.943	148.515	370.239	302.074	524.295
11.953	138.590	377.102	302.752	523.132
11.963	133.379	376.160	303.784	523.190
11.973	131.106	377.068	306.914	523.681
11.983	131.119	385.260	312.705	524.107
11.993	131.466	393.096	319.020	524.258
12.003	131.614	396.979	323.411	524.148
12.013	131.556	397.810	325.714	523.950
12.023	131.433	397.349	326.755	523.876
12.033	131.326	396.767	327.252	524.098
12.043	131.257	396.430	327.567	524.600
12.053	131.204	396.248	327.866	525.219
12.063	131.171	396.083	328.095	525.808
12.073	131.152	395.885	328.131	526.273
12.083	131.143	395.679	327.969	526.595
12.093	131.141	395.491	327.674	526.796
12.103	131.154	395.356	327.354	526.949
12.113	131.188	395.302	327.124	527.149
12.123	131.238	395.298	327.050	527.511
12.133	131.294	395.322	327.159	528.196
12.143	131.340	395.349	327.429	529.318
12.153	131.374	395.342	327.794	530.212
12.163	131.408	395.298	328.187	528.690
12.173	131.446	395.244	328.550	521.436
12.183	131.487	395.213	328.826	508.684
12.193	131.539	395.224	329.002	496.998
12.203	131.629	395.289	329.082	491.582
12.213	131.764	395.396	329.104	491.294
12.223	131.914	395.507	329.129	492.878
12.233	132.029	395.598	329.209	494.142
12.243	132.056	395.651	329.361	494.600
12.253	131.982	395.641	329.584	494.507
12.263	131.838	395.581	329.854	494.368
12.273	131.660	395.489	330.166	494.401
12.283	131.475	395.409	330.471	494.597
12.293	131.320	395.383	330.681	494.809
12.303	131.203	395.407	330.742	494.922
12.313	131.125	395.457	330.647	494.872
12.323	131.070	395.507	330.398	494.651
12.333	131.001	395.567	330.034	494.381
12.343	130.894	395.654	329.622	494.186
12.353	130.751	395.759	329.248	494.053
12.363	130.586	395.842	329.025	493.806
12.373	130.425	395.881	328.999	493.316
12.383	130.299	395.883	329.153	492.575
12.393	130.241	395.906	329.443	491.757
12.403	130.266	396.083	329.834	490.994
12.413	130.342	396.564	330.261	489.984
12.423	130.400	397.536	330.639	487.777
12.433	130.422	399.149	330.893	482.542
12.443	130.574	401.122	330.967	473.196
12.453	131.312	402.636	330.860	460.743
12.463	133.509	402.758	330.668	447.327
12.473	137.934	401.460	330.691	438.935
12.483	146.305	399.666	331.450	435.978
12.493	156.246	398.011	333.676	436.103
12.503	164.904	396.788	337.561	437.017
12.513	170.094	395.922	342.269	437.633
12.523	173.708	395.248	344.372	437.827
12.533	175.787	394.824	337.132	437.752
12.543	176.953	394.807	316.351	437.622
12.553	177.706	395.093	290.657	437.559
12.563	178.226	395.432	272.254	437.539
12.573	178.466	395.667	262.423	437.532
12.583	178.409	395.762	259.774	437.640
12.593	178.181	395.757	259.889	437.963
12.603	177.918	395.697	260.689	438.469
12.613	177.675	395.628	261.447	438.975
12.623	177.456	395.555	261.965	439.293
12.633	177.265	395.484	262.232	439.333
12.643	177.128	395.440	262.278	439.108
12.653	177.082	395.458	262.128	438.687
12.663	177.126	395.535	261.847	438.182
12.673	177.277	395.650	261.514	437.653
12.683	177.567	395.769	261.218	437.102
12.693	177.899	395.909	261.042	436.503
12.703	177.811	396.202	261.023	435.954
12.713	176.350	396.897	261.147	435.588
12.723	172.074	398.238	261.380	435.530
12.733	164.268	399.997	261.696	435.869
12.743	153.613	401.017	262.042	436.599
12.753	142.904	398.816	262.268	437.588
12.763	134.353	390.332	262.127	438.664
12.773	131.869	376.372	261.512	439.697
12.783	140.752	362.246	260.871	440.624
12.793	160.277	353.699	261.485	441.455
12.803	178.935	350.337	265.053	442.329
12.813	192.399	349.579	269.707	443.326
12.823	198.026	349.721	274.033	444.177
12.833	198.745	350.035	276.717	443.864
12.843	197.979	350.334	277.590	441.964
12.853	197.233	350.625	277.747	439.186
12.863	196.879	350.907	277.816	436.351
12.873	196.793	351.019	277.897	434.367
12.883	196.726	350.533	278.035	433.612
12.893	196.595	348.792	278.248	433.873
12.903	196.412	345.178	278.499	434.705
12.913	196.239	340.214	278.722	435.688
12.923	196.103	335.606	278.878	436.764
12.933	195.998	332.729	278.972	437.975
12.943	195.918	331.579	279.036	439.421
12.953	195.862	331.234	279.132	441.084
12.963	195.811	331.203	279.337	442.739
12.973	195.752	331.185	279.709	444.151
12.983	195.725	331.073	280.274	445.061
12.993	195.875	331.003	280.884	444.994
13.003	196.387	331.308	281.279	443.645
13.013	197.578	332.741	281.347	441.479
13.023	199.106	335.848	281.359	439.361
13.033	199.805	340.441	281.712	437.654
13.043	198.204	345.291	282.748	436.259
13.053	193.245	349.020	284.803	435.100
13.063	186.566	351.136	287.442	434.380
13.073	180.992	352.043	289.987	434.381
13.083	177.669	352.283	291.884	435.159
13.093	176.733	352.248	293.269	436.364
13.103	176.940	352.096	294.774	437.853
13.113	177.327	351.944	295.718	439.684
13.123	177.552	351.847	296.286	441.774
13.133	177.534	351.809	296.731	443.719
13.143	177.341	351.800	297.144	444.997
13.153	177.094	351.795	297.483	445.219
13.163	176.861	351.773	297.724	444.124
13.173	176.664	351.740	297.873	442.014
13.183	176.522	351.713	297.967	439.687
13.193	176.445	351.710	298.035	437.725
13.203	176.413	351.734	298.097	436.389
13.213	176.396	351.769	298.141	435.700
13.223	176.381	351.774	298.150	435.575
13.233	176.369	351.686	298.124	435.840
13.243	176.362	351.434	298.094	436.226
13.253	176.324	351.021	298.090	436.677
13.263	176.146	350.693	298.118	437.277
13.273	175.628	351.282	298.156	438.159
13.283	174.542	354.508	298.195	439.408
13.293	172.951	361.997	298.280	440.905
13.303	170.968	374.184	298.525	442.307
13.313	168.681	386.919	299.020	443.298
13.323	166.755	395.812	299.799	443.960
13.333	165.935	400.456	300.877	444.460
13.343	166.148	402.033	302.718	444.680
13.353	166.641	401.388	306.322	444.328
13.363	166.968	399.705	312.607	443.353
13.373	167.050	398.158	319.228	441.952
13.383	166.983	397.268	324.341	440.451
13.393	166.837	396.888	327.007	439.098
13.403	166.629	396.726	328.170	438.024
13.413	166.358	396.633	328.661	437.387
13.423	166.077	396.535	328.957	437.385
13.433	165.855	396.438	329.202	438.121
13.443	165.690	396.359	329.416	439.497
13.453	165.565	396.294	329.583	440.996
13.463	165.477	396.244	329.710	441.991
13.473	165.440	396.207	329.804	442.041
13.483	165.462	396.191	329.855	441.222
13.493	165.511	396.196	329.854	440.135
13.503	165.554	396.221	329.811	439.159
13.513	165.585	396.269	329.744	438.359
13.523	165.607	396.350	329.666	437.595
13.533	165.623	396.445	329.618	436.709
13.543	165.676	396.520	329.659	435.468
13.553	165.872	396.570	329.845	433.580
13.563	166.341	396.656	330.167	430.970
13.573	167.226	396.941	330.537	428.744
13.583	168.360	397.696	330.887
13.593	169.312	399.224	331.238
13.603	169.415	401.763	331.796
13.613	167.937	405.108	333.001
13.623	164.209	408.734	335.352
13.633	158.075	413.128	338.809
13.643	152.353	419.853	342.239
13.653	148.586	428.197	344.616	593.048
13.663	147.155	435.224	345.797	592.998
13.673	147.225	439.652	346.448	592.486
13.683	147.494	441.554	346.891	592.082
13.693	147.686	442.109	347.217	592.344
13.703	147.806	442.279	347.496	593.070
13.713	147.845	442.477	347.744	593.645
13.723	147.812	442.732	347.949	593.835
13.733	147.739	442.971	348.116	593.759
13.743	147.659	443.147	348.232	593.502
13.753	147.597	443.220	348.265	593.155
13.763	147.541	443.168	348.212	592.873
13.773	147.479	443.012	348.100	592.672
13.783	147.422	442.815	347.994	592.451
13.793	147.379	442.613	347.973	592.174
13.803	147.334	442.419	348.079	591.929
13.813	147.282	442.257	348.294	591.832
13.823	147.237	442.157	348.562	591.973
13.833	147.200	442.130	348.820	592.295
13.843	147.172	442.162	349.046	592.703
13.853	147.149	442.232	349.263	593.194
13.863	147.141	442.325	349.489	593.741
13.873	147.154	442.421	349.692	594.245
13.883	147.183	442.500	349.814	594.631
13.893	147.221	442.556	349.826	594.883
13.903	147.279	442.576	349.734	594.972
13.913	147.345	442.546	349.601	594.848
13.923	147.387	442.476	349.515	594.449
13.933	147.389	442.399	349.536	593.762
13.943	147.355	442.341	349.690	592.875
13.953	147.303	442.312	349.970	591.910
13.963	147.266	442.304	350.346	591.010
13.973	147.271	442.299	350.743	590.335
13.983	147.306	442.289	351.008	589.926
13.993	147.341	442.292	351.021	589.702
14.003	147.366	442.300	350.768	589.636
14.013	147.385	442.302	350.362	589.784
14.023	147.395	442.300	349.933	590.174
14.033	147.373	442.300	349.541	590.767
14.043	147.306	442.310	349.219	591.514
14.053	147.211	442.324	349.006	592.349
14.063	147.127	442.333	348.932	593.210
14.073	147.073	442.335	349.001	594.054
14.083	147.069	442.337	349.190	594.863
14.093	147.103	442.350	349.437	595.604
14.103	147.171	442.369	349.664	596.124
14.113	147.273	442.386	349.825	596.159
14.123	147.393	442.378	349.895	595.444
14.133	147.507	442.352	349.890	594.010
14.143	147.602	442.320	349.819	592.247
14.153	147.692	442.282	349.676	590.506
14.163	147.807	442.247	349.485	589.019
14.173	147.930	442.238	349.301	587.894
14.183	148.022	442.258	349.187	587.165
14.193	148.069	442.289	349.206	586.875
14.203	148.077	442.314	349.392	587.082
14.213	148.059	442.336	349.712	587.670
14.223	148.020	442.365	350.102	588.477
14.233	147.961	442.393	350.497	589.361
14.243	147.888	442.412	350.844	590.269
14.253	147.825	442.413	351.092	591.193
14.263	147.775	442.395	351.195	592.092
14.273	147.718	442.373	351.103	592.847
14.283	147.632	442.364	350.842	593.330
14.293	147.519	442.373	350.519	593.480
14.303	147.380	442.387	350.307	593.254
14.313	147.221	442.395	350.334	592.650
14.323	147.050	442.379	350.586	591.723
14.333	146.867	442.332	350.957	590.530
14.343	146.692	442.267	351.279	589.166
14.353	146.561	442.202	351.449	587.798
14.363	146.502	442.152	351.434	586.649
14.373	146.530	442.135	351.232	585.977
14.383	146.626	442.153	350.861	585.964
14.393	146.765	442.198	350.422	586.479
14.403	146.934	442.252	350.052	587.318
14.413	147.108	442.304	349.862	588.294
14.423	147.268	442.337	349.856	589.269
14.433	147.397	442.334	350.003	590.207
14.443	147.483	442.305	350.294	591.131
14.453	147.532	442.259	350.729	592.004
14.463	147.553	442.198	351.229	592.763
14.473	147.553	442.145	351.711	593.332
14.483	147.529	442.123	352.082	593.626
14.493	147.493	442.136	352.249	593.524
14.503	147.435	442.173	352.172	593.009
14.513	147.355	442.216	351.874	592.143
14.523	147.260	442.257	351.479	591.052
14.533	147.159	442.291	351.169	589.922
14.543	147.056	442.315	351.075	588.897
14.553	146.978	442.335	351.209	588.036
14.563	146.984	442.354	351.481	587.430
14.573	147.070	442.382	351.762	587.134
14.583	147.234	442.417	352.011	587.206
14.593	147.458	442.441	352.238	587.666
14.603	147.707	442.456	352.433	588.404
14.613	147.958	442.466	352.558	589.268
14.623	148.182	442.475	352.581	590.140
14.633	148.364	442.471	352.500	590.939
14.643	148.493	442.456	352.376	591.629
14.653	148.579	442.444	352.292	592.142
14.663	148.626	442.443	352.319	592.397
14.673	148.646	442.462	352.503	592.292
14.683	148.661	442.486	352.795	591.787
14.693	148.674	442.500	353.143	590.856
